ra,dec,W3 - W4,W4
320.5471647,-17.2354984,1.7750000000000004,8.446
358.2768536,-17.0953968,1.9829999999999997,7.716
101.022796,-17.0554383,1.8470000000000013,8.145
274.3882633,-16.8913723,2.4799999999999995,4.876
255.0427414,-16.500165,2.082,7.043
111.1385178,-16.3877072,4.043,5.499
275.6852353,-16.2386672,2.0359999999999996,7.317
164.5197241,-16.1395435,2.2510000000000003,6.861
217.6791913,-16.1174857,1.7910000000000013,7.935
279.0428925,-16.1147891,1.677999999999999,8.56
272.7244997,-15.9404639,2.8919999999999995,7.247
273.9973838,-15.7462913,1.7950000000000008,7.367
277.7943878,-15.4413648,2.8739999999999997,7.268
273.9240726,-15.3896943,2.7319999999999993,5.538
278.2017201,-15.3105296,2.5700000000000003,6.605
270.11164,-15.2740663,2.2560000000000002,8.103
275.7912987,-14.8847199,2.1660000000000004,6.833
274.3236568,-14.5314604,2.4750000000000005,5.739
301.9599383,-14.526672,2.3469999999999995,7.584
279.8452977,-14.2519686,1.7229999999999999,7.428
270.8764023,-14.1305374,1.8740000000000006,8.54
278.1391016,-14.0907903,1.666999999999999,7.565
110.4711288,-14.0881905,1.7550000000000008,8.296
267.7341649,-13.9893717,2.2490000000000006,8.072
273.8278721,-13.8497547,2.6629999999999994,6.585
255.7951819,-13.7743569,2.351000000000001,8.12
277.6273028,-13.677684,1.9370000000000012,8.549
59.1447667,-13.5916194,1.626999999999999,8.717
265.9601082,-13.5154916,2.0709999999999997,8.397
273.5076809,-13.5080761,2.7249999999999996,6.385
336.0262151,-13.3802766,2.087999999999999,8.269
321.4744857,-13.3293765,1.7430000000000003,8.304
274.5404066,-13.2993474,2.232000000000001,6.161
275.9094539,-13.1453434,4.252,4.127
312.1011026,-12.4603914,1.7110000000000012,7.999
97.1214997,-12.3400272,3.9570000000000007,6.125
135.9516342,-14.8550039,1.674999999999999,8.473
273.5676035,-14.8296473,2.4339999999999993,7.269
254.1341352,-14.6541847,2.1179999999999986,8.361
181.5568919,-14.5621168,2.575,7.722
272.6213338,-14.4595407,1.7279999999999998,7.943
299.7124602,-14.3536879,1.8689999999999998,8.505
275.4991815,-14.1705936,4.116,3.887
275.5412773,-14.0537119,1.936,6.711
276.9488431,-14.0506088,2.588,5.999
278.2864763,-14.0275838,2.3819999999999997,8.028
353.5223542,-13.6928813,1.6790000000000003,8.613
274.5144144,-13.5911964,3.312,3.164
278.4352363,-13.4535052,1.6360000000000001,7.649
57.341761,-13.3867347,1.987,8.408
212.4842708,-13.2973129,1.8820000000000006,7.313
109.6030822,-13.2874638,2.112,7.234
15.6769447,-13.0165992,2.8409999999999993,6.106
274.6006298,-12.9267893,2.51,7.064
114.1503943,-12.7635464,2.1590000000000007,7.728
273.1447424,-12.6870732,2.3009999999999993,6.896
276.6779774,-12.4492521,4.407,0.004
103.1972099,-12.2915592,1.5890000000000004,8.87
273.7178906,-14.8305092,2.8199999999999994,5.822
278.4573043,-14.7049909,1.7159999999999993,8.384
274.9154084,-14.6665629,3.0860000000000003,6.052
273.04644,-14.26136,2.994999999999999,6.298
337.140735,-14.0473635,1.9900000000000002,6.696
274.3082603,-13.7192718,3.363999999999999,6.067
39.4205418,-13.6965946,1.5380000000000003,8.59
31.5996836,-13.3756086,2.0310000000000006,7.536
276.263596,-13.2300279,3.092,2.31
51.8064656,-13.1289625,2.003,8.233
273.7113921,-13.026881,2.4429999999999996,7.048
31.4229481,-12.8993603,2.146,7.876
272.9219224,-12.8143288,2.035,8.286
276.4512217,-12.6295781,2.806,4.43
357.1026203,-12.4622629,2.298,7.984
113.3548449,-14.83121,2.7349999999999994,5.721
269.6406441,-14.7954628,2.0649999999999995,8.006
275.3519295,-14.7370784,5.122,0.605
106.1907707,-12.2724045,2.7830000000000004,6.142
275.1848783,-12.0403465,1.75,8.212
207.8822319,-11.9427708,1.8829999999999991,8.544
273.9135337,-11.9229618,4.301,4.663
274.2142338,-11.907934,3.2329999999999997,3.737
333.8568,-11.84893,1.7989999999999995,8.308
284.977359,-11.6908786,2.407,8.041
104.7069762,-11.5100387,2.094999999999999,8.403
41.3896148,-11.4785904,2.423,6.246
123.1545323,-11.0727641,2.024000000000001,8.274
141.0265685,-10.5365878,1.9379999999999988,7.259
100.0041857,-10.2059061,2.029,8.44
273.1002804,-10.0465133,4.01,1.754
279.1425423,-9.854191,2.330000000000001,6.669
310.864261,-9.8467047,2.4989999999999997,7.893
54.1884472,-9.739374,2.6530000000000005,5.904
281.0035316,-12.2367169,1.7289999999999992,8.582
274.225737,-12.1206452,1.6479999999999997,4.274
184.2285239,-11.8109959,3.1880000000000006,6.975
274.3496914,-11.5962917,2.455,4.359
278.6599205,-11.3910954,2.0199999999999996,7.67
173.2833181,-11.3356074,2.4669999999999987,7.605
275.1614928,-11.3321839,2.5090000000000003,6.025
277.3332553,-10.9529769,4.812,1.697
273.442467,-10.7857064,2.0380000000000003,8.093
278.4845289,-10.5736576,1.8490000000000002,7.366
249.2850125,-10.4811837,4.244,3.891
279.0155718,-10.4207856,2.5170000000000003,6.944
106.4137276,-10.3898911,2.0669999999999993,6.735
106.0492093,-10.3585364,3.076999999999999,5.985
331.6089609,-10.3380303,2.173,7.695
106.023777,-10.2996653,1.918000000000001,8.527
31.5450023,-10.1650369,1.855999999999999,7.626
279.1508241,-10.1053468,2.321999999999999,7.346
190.8865561,-9.9855594,2.6959999999999997,7.304
278.8184728,-9.9708575,2.2470000000000008,7.14
111.2736762,-9.8512972,1.7569999999999997,8.493
104.4704499,-9.8157727,2.277,7.925
280.2495502,-9.7614735,2.359000000000001,7.762
278.2152547,-9.7370229,2.752,4.973
99.2333095,-12.0927165,1.8490000000000002,8.637
275.4923445,-12.045816,1.7919999999999998,8.647
277.3916862,-12.0293933,2.84,6.827
51.2948729,-12.0263937,2.4559999999999995,6.4
131.1037406,-11.9654876,2.6839999999999993,5.19
274.259721,-11.6706364,3.3310000000000004,4.414
105.7266307,-11.427207,2.1399999999999997,4.711
105.9606902,-11.3869248,2.4319999999999995,4.368
277.6030876,-11.1527519,3.0780000000000003,4.555
273.6660643,-11.1147653,2.380000000000001,8.075
278.0090496,-10.9213157,1.9239999999999995,7.214
273.1076503,-10.7198568,1.721,8.462
249.3833021,-10.5403736,4.361000000000001,2.515
106.1622883,-10.4720972,3.0809999999999995,5.176
112.6458183,-9.8099009,3.2490000000000006,6.645
276.0697211,-12.1142894,1.6840000000000002,7.969
274.5731165,-12.0895083,2.481,4.418
97.7120775,-9.5759957,1.7379999999999995,6.782
319.6842966,-9.5468053,1.8689999999999989,7.674
204.1973944,-9.3422963,1.815999999999999,8.339
300.0162659,-8.8868453,2.442,8.028
277.6761448,-8.4976704,2.3580000000000005,6.244
279.2016324,-8.4196975,2.6420000000000003,6.137
290.1192876,-8.3659212,1.5470000000000006,8.612
278.0861639,-8.3116179,3.8150000000000004,4.906
278.0827174,-8.1197027,2.4830000000000005,5.645
207.3792356,-7.9720431,1.6969999999999992,7.166
168.2172535,-7.8858413,2.2230000000000008,8.248
14.1252085,-7.8565444,1.9800000000000004,7.676
277.10855,-7.625028,1.6479999999999997,5.243
279.6997678,-7.5582907,2.888,7.009
94.5978086,-7.4506653,1.6549999999999994,8.244
156.419437,-7.4433347,1.9329999999999998,7.99
284.1829014,-7.4395422,1.6039999999999992,8.451
278.8693545,-7.2157067,3.2359999999999998,1.325
110.1879117,-7.1969685,1.9699999999999989,8.316
101.5309493,-7.1072524,1.8970000000000002,5.941
20.9946055,-9.5820856,1.8889999999999993,8.266
279.6832783,-9.3345793,2.4929999999999994,7.354
278.2943528,-9.1995993,1.726,6.166
278.4570513,-9.1762346,5.2,3.149
105.0942937,-8.8780815,2.2380000000000004,6.335
131.798644,-8.8130889,2.3579999999999997,7.87
106.983079,-8.7805019,1.75,8.578
99.5537956,-8.5321174,2.1610000000000014,8.248
281.4087428,-8.0731769,2.6229999999999993,6.859
182.3249353,-7.8740664,2.0969999999999995,8.25
74.9802571,-7.8286531,1.8079999999999998,8.202
281.1767645,-7.6833327,2.0920000000000005,7.718
278.2205026,-7.5203857,2.433,6.148
153.8554088,-7.5038373,1.549999999999999,8.307
139.1929613,-7.4922068,2.165,7.794
280.9098106,-7.4271303,2.4959999999999996,7.511
278.0850754,-7.1565024,1.7069999999999999,7.358
281.3606958,-7.1181763,2.582,6.867
66.3525435,-9.4084035,2.4319999999999995,6.342
281.3284581,-9.4083591,2.1029999999999998,8.297
286.9845261,-9.0909909,2.585,6.479
275.7211811,-9.0626993,1.7939999999999987,8.271
281.4576254,-9.0008809,1.5069999999999997,8.792
193.0561568,-8.5482821,2.8199999999999994,6.206
275.4261362,-8.4140396,2.516,7.853
293.6946714,-8.3338604,2.397000000000001,7.967
329.8264721,-8.2475892,1.7500000000000009,7.643
340.963887,-8.2321581,2.248000000000001,7.568
277.2997244,-8.0529889,1.5299999999999994,8.692
278.6560126,-7.9976649,2.884,0.089
275.7839394,-7.9967274,2.574,7.241
280.405461,-7.5570787,2.872,7.33
186.1303007,-7.4604669,1.9339999999999993,8.125
277.5266454,-7.4037642,2.582,7.168
279.5495928,-7.37054,1.5260000000000007,7.87
97.6086629,-9.6596408,1.5509999999999993,6.46
160.9667922,-9.5564545,1.6649999999999991,8.14
283.6089818,-6.8053698,1.6549999999999994,8.73
34.3452753,-6.5985188,2.9079999999999995,5.663
270.2948344,-6.4867952,2.0570000000000004,7.491
280.505045,-6.3332622,2.479,5.88
92.15439,-6.32262,2.599,5.975
280.5351207,-6.2577686,2.008000000000001,7.904
176.1555321,-5.8824337,2.3549999999999995,6.883
37.3689937,-5.848505,2.1419999999999995,7.141
84.5730224,-5.7618083,2.686000000000001,6.178
85.0220404,-5.7590247,2.931000000000001,6.295
83.4906853,-5.7365919,4.190000000000001,4.036
83.7927213,-5.7035156,2.3130000000000006,6.378
276.5881481,-5.6832559,2.056,7.835
283.956595,-5.6609004,1.6189999999999998,8.423
280.5127687,-5.6109527,3.484,6.709
83.9670854,-5.5830912,3.3960000000000004,2.698
84.0349933,-5.5678189,2.2439999999999998,5.328
83.83062,-5.5455095,3.229,4.12
212.5961031,-5.4460342,1.8800000000000008,7.074
84.6861767,-5.2590369,2.4909999999999997,5.487
185.7963816,-5.0544317,1.782,8.522
151.7160073,-4.9263659,2.473,7.069
278.6153047,-4.7738755,2.0009999999999994,8.101
83.7237553,-4.6321894,3.004,3.948
83.7845,-4.59065,2.0550000000000006,6.778
279.251314,-6.8689765,3.615,2.8
92.0946084,-6.565592,5.515000000000001,4.77
278.6169904,-6.0237803,3.5340000000000007,5.779
277.85187,-5.8924688,2.7330000000000005,7.032
83.8093758,-5.7011425,2.523999999999999,5.567
83.3698024,-5.6691216,2.6790000000000003,4.481
278.7634014,-5.6646306,2.6999999999999993,7.016
83.4172016,-5.6573644,2.447,4.442
108.3406087,-5.6542662,1.6199999999999992,8.835
83.2407446,-5.6329215,2.29,5.619
277.8403434,-5.5670157,2.2619999999999987,8.201
83.6344401,-5.5539736,1.646,5.078
83.3645123,-5.5122908,2.2880000000000003,5.592
83.4975237,-5.4808872,3.112,3.21
277.8694219,-5.4191985,1.581999999999999,8.47
83.3201109,-5.3174864,2.718,6.92
84.6828342,-5.301616,2.8440000000000003,5.748
272.7260054,-5.2285929,2.348,7.274
281.6195842,-5.0682757,1.6830000000000016,8.024
104.9150898,-4.7243254,2.596,6.039
276.5156719,-4.5424362,2.474,7.965
280.2870491,-4.487894,1.6419999999999995,6.821
279.1245967,-7.0154969,3.0460000000000003,4.777
279.3383332,-6.7162731,2.497,5.622
235.6134556,-6.6186884,1.9290000000000003,8.52
277.1059967,-6.3266598,2.753000000000001,7.512
280.8968788,-6.2894174,2.1060000000000008,6.915
277.8256242,-6.0101054,1.7169999999999996,7.001
282.1074651,-5.9504795,1.8019999999999996,8.532
83.7929188,-5.8910619,2.5570000000000004,5.314
277.8267452,-5.8073381,2.164999999999999,8.24
83.3913877,-5.7436856,2.76,4.29
83.9513576,-5.7145699,2.778999999999999,5.232
280.5056575,-5.7086356,2.76,5.676
84.2159869,-5.6497344,2.4209999999999994,5.246
83.2690122,-5.6460399,2.9430000000000005,4.529
83.5527331,-5.6394939,3.021000000000001,5.603
356.175225,-5.590296,2.3499999999999996,7.032
83.0355705,-5.5518118,2.7699999999999996,5.529
84.1152546,-5.4401198,2.067,4.377
190.0624941,-5.3584258,2.2319999999999993,7.151
84.03057,-5.21388,2.2270000000000003,6.339
104.9339521,-4.8278741,2.165,5.423
83.8888864,-4.7448439,2.3209999999999997,6.923
84.0265129,-4.5962959,1.9319999999999995,5.714
84.0198957,-4.5869453,2.2139999999999995,5.094
280.457989,-4.2392264,2.238999999999999,6.519
213.3239085,-4.080138,1.8289999999999988,8.611
84.8494012,-4.0366824,2.371999999999999,6.309
238.79469,-4.0139264,1.9619999999999997,8.041
276.0333889,-3.9107278,1.754999999999999,8.025
280.6090454,-3.9065276,2.3689999999999998,5.664
283.5286246,-3.8292986,2.1819999999999986,8.223
284.0652118,-3.6840513,2.3200000000000003,7.926
280.579786,-3.2783987,2.0300000000000002,7.912
280.522309,-2.8875923,2.4669999999999987,6.855
104.0599142,-2.8832048,2.2779999999999996,7.985
85.4673939,-2.8739336,2.5709999999999997,5.539
85.4022119,-2.7249058,3.0439999999999996,6.062
281.6479012,-2.5510174,3.229,4.005
283.5510811,-2.489605,2.088000000000001,7.398
279.3712311,-2.3442688,1.6620000000000008,8.289
280.8656336,-2.2466683,2.497,6.73
124.135477,-1.9737596,2.543,7.918
154.4963241,-1.9102697,2.021,6.874
26.8485105,-4.4298471,1.6260000000000003,7.511
8.812919,-3.5267871,1.8500000000000005,6.713
280.4686621,-3.4092576,2.6100000000000003,6.137
284.157582,-3.2545348,2.382999999999999,7.926
25.0702672,-3.163024,1.7079999999999984,8.226
242.8733126,-3.0907696,2.592999999999999,6.844
281.2434508,-2.8817633,2.7619999999999996,6.937
234.5364208,-2.6873015,2.3200000000000003,6.307
25.299081,-2.5410066,1.7109999999999994,7.553
40.1164737,-2.4903844,1.6790000000000003,8.616
234.968113,-2.4310323,2.559,7.005
85.2747027,-2.2856802,1.9050000000000002,7.341
277.7503942,-1.9791245,2.7340000000000004,3.775
282.1256606,-4.1540866,2.720999999999999,7.498
278.9947314,-4.0623262,1.8919999999999995,8.102
279.5363016,-4.0119689,2.7879999999999994,7.607
259.0276506,-3.9505927,1.8819999999999997,8.574
7.6538245,-3.7063778,1.705,8.73
284.4129861,-3.6070692,2.2520000000000007,8.199
86.3781526,-3.1862285,2.9179999999999993,6.606
281.19705,-2.9581889,1.7359999999999998,5.532
282.0971649,-2.7980066,3.069,5.903
183.8223945,-2.7006613,2.152000000000001,6.818
257.5270842,-1.9719395,1.5939999999999994,8.522
190.4552703,-1.4834441,2.0279999999999996,7.867
280.8870943,-1.4124757,2.2010000000000005,7.852
83.5036927,-1.3387141,3.144000000000001,6.249
104.3175647,-1.2392446,2.215,4.113
82.6194461,-1.0116853,2.441,6.681
249.6631437,-0.7328206,2.0520000000000014,8.197
2.3283515,-0.4708156,2.08,4.949
2.21694,-0.21007,2.974,5.012
275.2302333,-0.1778927,3.0970000000000004,7.174
214.071676,-0.1570322,1.859,8.195
282.7348132,-0.1562789,2.3519999999999994,6.357
280.6273496,-0.0810518,1.7929999999999993,8.599
101.5173044,0.2036482,2.2929999999999993,6.461
284.4036086,0.7261313,2.0349999999999993,7.613
282.528562,-1.6912732,1.6440000000000001,7.009
279.8478409,-1.6875306,2.115,8.152
102.1521507,-1.5820082,2.013,7.631
23.250171,-1.2751078,1.7490000000000006,7.888
84.9936129,-1.1611903,2.7620000000000005,6.548
25.486706,-1.092084,1.8320000000000007,7.388
283.2818938,-1.0659312,2.088,7.624
204.4420236,-1.0413382,2.3369999999999997,6.872
287.2467616,-0.8641698,2.3630000000000013,8.094
284.4336694,-0.8469118,1.548,8.27
107.9647057,-0.6932748,2.2059999999999995,8.137
281.9208612,-0.3850508,2.078999999999999,8.166
64.5267012,-0.1661413,1.7720000000000002,8.267
2.28843,-0.1375,5.895,3.234
2.5136009,0.3820001,5.738,4.717
35.5553875,0.4196995,1.8810000000000002,8.559
101.4548187,0.4355798,2.475999999999999,5.746
85.6520581,-1.6838359,2.4930000000000003,5.125
170.5813361,-0.620644,2.059000000000001,8.35
2.2844638,-0.503011,4.02,2.193
2.0351695,-0.2417491,2.379999999999999,8.057
2.2021074,-0.2256675,2.829999999999999,5.476
2.2585278,-0.1766991,5.116,2.209
146.3009441,0.0354318,2.558,6.782
283.1149677,0.2625067,2.199,7.115
101.3744774,0.3908259,1.8719999999999999,6.676
283.240843,0.4878674,3.3449999999999998,4.418
282.9490257,0.6031973,2.843000000000001,7.044
47.8237337,0.6647228,1.9740000000000002,8.369
85.2825812,-1.8454249,3.419,2.294
284.8538439,-1.7966096,1.737,8.13
85.44106,-1.79543,3.7560000000000002,2.226
173.1918948,0.7620594,1.7240000000000002,8.403
233.3105017,1.0268137,2.1099999999999994,7.869
24.8316258,1.0670826,1.7579999999999991,8.441
128.2195907,1.591792,1.8350000000000009,8.344
75.8376027,1.6767429,1.939,8.052
99.5308648,1.748589,2.4010000000000007,5.694
240.4520633,1.7736257,2.523999999999999,7.105
282.5978644,1.9544454,2.654000000000001,7.38
103.0432821,2.2077702,2.1159999999999997,7.786
285.4087266,2.2963289,2.4509999999999996,6.431
285.0702387,2.411821,2.5230000000000006,7.28
282.19604,2.81976,1.83,7.837
282.7010322,0.9850772,2.625,6.699
282.9685776,1.6745894,2.0649999999999995,7.901
283.4660741,2.6970676,2.6709999999999994,6.76
282.9286932,3.0660988,2.024,7.986
179.0448497,3.1697755,3.1020000000000003,2.585
277.4835858,1.0063548,2.309,5.858
282.9912482,1.2080056,2.343,6.286
284.975193,1.3686382,1.9590000000000005,7.652
277.6151717,1.3752436,2.5989999999999993,6.835
284.2688813,1.7485504,2.2809999999999997,7.278
286.0426861,1.8715242,2.1630000000000003,8.091
286.1839378,2.177138,2.4289999999999994,7.614
285.8224601,2.3506718,2.673,7.218
282.479134,2.8240743,2.224,8.244
283.1403275,3.0976386,2.4220000000000006,7.465
219.6807413,3.5194283,1.625,8.284
285.5187441,3.63405,2.5040000000000004,4.898
282.1783984,3.695127,1.8480000000000008,8.251
342.9248164,4.0499078,2.151,7.589
114.217556,4.1072311,1.5850000000000009,7.683
98.0582403,4.2291673,2.782,5.163
97.5295329,4.4409605,3.0460000000000003,4.016
154.3160629,4.5327631,1.7880000000000003,8.445
288.11772,4.5447,2.822,7.402
98.8367008,4.5680121,2.3850000000000007,6.38
97.3412558,4.5876674,2.581999999999999,6.131
98.2019421,4.7383182,2.9970000000000008,7.425
285.8821805,4.8493574,2.7509999999999994,6.904
98.6299302,4.9226,2.4810000000000008,5.342
287.0485249,4.9682873,1.6470000000000002,8.224
286.9806189,5.0200799,2.4090000000000007,6.773
99.0457179,5.0932801,2.361999999999999,7.815
99.2693345,5.1098605,2.875,5.147
45.4183388,5.4746389,2.117,7.265
98.00468,5.5218,2.2960000000000003,7.611
348.8215067,3.6417568,1.9239999999999995,8.382
285.0125639,3.7090273,2.702,4.323
241.8526933,3.8859507,2.0459999999999994,8.144
45.3005676,4.0033849,1.5890000000000004,8.405
302.4204975,4.022126,2.3679999999999994,7.611
98.1331679,4.1980342,2.672999999999999,6.065
97.7434423,4.2336107,2.4159999999999995,6.835
282.9715462,4.2598571,2.545,7.657
284.1256118,4.4618585,2.5540000000000003,5.843
98.1071884,4.691066,2.529000000000001,6.233
98.4170696,4.8138078,2.5729999999999995,4.604
98.9238634,4.8371956,2.6770000000000005,5.62
314.8031282,4.8509827,1.6760000000000002,8.804
165.76814,5.09752,2.255000000000001,8.187
284.3477186,5.1253207,2.7009999999999996,7.39
97.2421472,5.1606915,2.08,6.84
283.2450066,5.2959741,1.9250000000000007,8.008
284.5474875,5.3834075,1.733999999999999,7.152
71.38384,5.43023,1.5259999999999998,8.83
97.8988897,5.4569742,2.580000000000001,5.659
98.0958144,5.4578865,3.1629999999999994,4.716
97.9189243,5.5314716,2.952000000000001,5.633
287.5446781,5.6710972,2.2170000000000005,7.052
322.4983246,5.6817414,2.261,7.857
311.7551962,5.8647365,1.6470000000000002,8.232
287.4814671,5.9696292,2.3890000000000002,7.941
40.9890795,3.3830031,1.9570000000000007,8.375
44.5800334,3.4513579,2.216,7.594
120.1286221,3.502161,1.6989999999999998,7.862
284.9179988,3.5082932,2.214,0.952
284.1135992,3.5926211,1.5020000000000007,8.44
284.2468894,3.9792183,2.652,4.961
98.1845764,4.2326525,2.7540000000000004,5.437
97.5684234,4.3936936,2.641,5.398
98.0567859,4.4830544,2.7989999999999995,5.285
357.2345717,4.5150353,2.029,8.348
284.90117,4.56862,3.096,4.761
281.3533657,4.970284,1.596,8.669
98.4435137,5.0192015,1.9690000000000003,7.027
98.7594125,5.028629,2.3569999999999993,6.856
98.3719396,5.4169514,2.2910000000000004,6.526
98.1661865,5.5539158,2.4400000000000004,5.735
98.0062078,5.5646047,2.1629999999999994,6.45
98.22642,5.59844,2.9050000000000002,6.81
288.2983078,5.7857857,2.3049999999999997,8.029
287.164139,5.906941,2.5859999999999994,7.454
14.6024752,3.428709,2.162,7.672
319.0937859,6.5472049,2.2510000000000003,6.521
341.6031436,6.8154212,2.1309999999999993,7.659
222.0378766,7.1120381,1.9560000000000013,8.447
125.4886658,7.2019445,1.577,8.472
357.9500732,7.4092805,2.0890000000000004,7.353
286.1556369,7.5189983,3.6850000000000005,5.628
283.9971052,7.9939965,1.798,5.916
284.0146825,8.0167772,1.8979999999999997,4.589
320.4650334,8.2190863,1.934000000000001,8.565
289.0794388,8.5301375,1.690999999999999,8.492
287.8314664,6.3942661,1.5889999999999995,7.376
137.5216087,6.9280541,2.5509999999999993,6.61
140.1913149,6.9446499,1.7649999999999988,7.509
225.8533181,7.4929537,2.29,7.626
205.4203221,8.0838949,2.145999999999999,7.948
185.4855097,8.08489,2.448999999999999,7.623
88.749545,8.088442,2.9349999999999996,7.075
80.31692,8.33592,2.149000000000001,6.879
262.1739956,6.149666,1.7970000000000006,8.347
286.789487,6.6160714,1.545,8.496
286.3841764,6.8143679,2.6599999999999993,6.841
297.6884886,6.9392011,1.7110000000000003,7.866
106.9775089,7.347005,2.689,7.724
286.899695,8.0261919,2.4699999999999998,6.985
287.193681,8.0606715,2.378,7.619
80.3677266,8.3996562,3.399,5.64
287.5778588,8.91462,2.4099999999999993,5.953
55.7510078,9.0453518,1.5370000000000008,8.609
208.5232904,9.0617903,1.9579999999999993,7.453
289.3853234,9.347497,2.153999999999999,7.636
218.7983779,9.4604185,2.9749999999999996,5.336
97.8283361,9.782282,2.436,6.699
120.9997521,10.0097608,2.0280000000000005,6.881
248.9024824,10.0632269,1.612,8.524
168.0507556,10.5239409,1.923000000000001,7.249
98.9271881,10.795696,2.599000000000001,6.172
99.2132758,10.8113996,2.9989999999999997,4.948
287.7973468,10.9336991,2.3530000000000006,7.29
281.532805,8.9119698,1.6959999999999997,8.753
40.2809274,9.2491188,1.79,7.674
100.0223688,9.7888186,1.8039999999999994,7.822
95.4579923,10.7035748,2.338,5.272
99.106798,10.7273676,2.7719999999999994,4.844
99.1002261,10.8032689,3.6080000000000005,5.023
222.9042064,11.0919505,1.8780000000000001,6.754
288.6587769,11.1306853,1.912,5.804
100.1549533,9.7432125,3.0420000000000007,5.101
288.0590718,9.7747382,2.856,6.567
48.2704777,9.9418315,1.934000000000001,8.526
289.7476392,10.1271339,2.101000000000001,8.334
289.0693051,10.347857,3.7430000000000003,5.491
98.982687,10.7118994,2.319000000000001,6.558
99.9006051,10.7694013,2.2670000000000003,7.21
286.7582579,10.8044717,2.151,7.462
99.9319784,11.1735613,2.797999999999999,6.976
288.2266742,8.6269614,2.5060000000000002,7.711
188.480377,8.7634941,1.9749999999999996,8.342
282.5659773,8.813673,3.4160000000000004,6.352
81.9477551,11.615255,2.0749999999999993,8.083
288.45571,11.76644,2.26,8.208
288.5951502,11.9417923,2.098,7.438
221.3692686,12.7531648,1.7880000000000003,8.672
126.0514294,13.2804089,2.449,7.85
147.1235298,13.6609776,2.0469999999999997,6.604
289.3735658,13.7540526,2.416999999999999,7.488
92.4903,13.91494,2.5820000000000007,6.212
290.828332,11.6482641,1.7080000000000002,8.708
292.3900374,12.4391321,2.152000000000001,8.225
289.1274665,12.5110812,2.8439999999999994,6.962
98.9771076,12.7076124,2.3679999999999986,8.127
145.9617099,12.7980865,1.9560000000000004,7.467
288.8960285,13.227286,1.6469999999999994,7.857
339.4575738,13.265826,1.8019999999999996,8.343
92.4491529,13.6515366,2.880000000000001,6.664
100.6843537,13.670709,1.7000000000000002,7.97
147.1404822,13.7049677,3.4939999999999998,5.289
233.3316613,13.7477592,1.8059999999999992,8.064
135.0114186,13.7674841,3.6609999999999996,6.756
147.1817117,13.8166702,3.4109999999999996,4.884
147.2205505,13.9145677,3.795,3.401
119.4289659,13.9235765,2.74,7.125
356.6551477,11.3852829,2.192,6.884
53.0515259,11.5534267,2.2609999999999992,7.875
289.0249097,11.663728,2.2399999999999993,6.623
222.860355,11.7085829,2.1270000000000007,8.013
17.0509808,11.9353319,1.7219999999999995,8.435
58.2144628,12.0838473,4.228,3.073
155.230969,12.6742527,1.726,7.954
291.6258715,12.7481289,1.5530000000000008,8.831
197.7971036,13.0833031,2.4290000000000003,8.056
115.959764,13.1268202,1.7639999999999993,8.32
272.2285091,13.3818657,2.1470000000000002,7.894
291.1252977,13.3994094,2.3049999999999997,7.77
10.5805044,13.5599829,1.9670000000000005,8.192
270.9130245,13.5796406,2.016000000000001,7.983
290.7451045,13.7463623,3.9459999999999997,5.371
191.0715991,13.9267409,1.8070000000000004,8.605
289.0854212,11.3536215,2.322,5.12
289.6881637,14.1266451,3.0100000000000007,4.076
57.7626957,14.1281435,3.5469999999999997,6.29
290.6326109,14.2987601,1.7689999999999997,3.86
223.6480066,14.3105295,2.9270000000000005,7.021
291.2080141,14.558583,1.6310000000000002,8.288
205.8733321,14.6719567,2.116999999999999,8.214
50.6696679,14.6957257,1.8209999999999997,7.241
75.8589858,14.7292392,1.7530000000000001,8.023
289.3511775,14.9459399,2.1559999999999997,7.755
289.98444,15.6180769,2.702,7.17
291.2066038,15.6202469,2.5070000000000006,7.572
40.0496803,15.8447164,1.9940000000000007,7.726
47.9475138,16.0802356,2.088000000000001,8.279
217.7677993,16.2916582,2.066,7.767
64.4131527,16.6398111,2.176,8.054
289.4776869,13.9715085,2.684,7.217
290.564326,14.2121397,4.969,2.058
290.4541178,14.3929052,2.438999999999999,6.674
203.2804335,14.5057471,1.7319999999999993,7.644
287.8534051,14.7612271,1.5730000000000004,8.796
43.1240655,14.9999935,2.338000000000001,7.145
292.2436469,15.1243589,2.161999999999999,7.932
258.7677695,15.8421146,1.7970000000000006,7.32
301.5933945,16.4807767,1.7300000000000004,8.76
291.6229353,16.4882025,3.098,5.332
89.5602047,16.5640498,2.4929999999999994,4.248
319.7395434,16.5911605,2.2889999999999997,7.673
90.1878341,16.6351782,2.657000000000001,6.303
147.2510107,13.9589199,4.095,4.011
280.9769815,14.0445356,2.207,7.419
280.9824064,14.0510617,2.0439999999999996,7.908
290.4779063,14.1223581,3.0279999999999996,5.127
290.9373236,14.4227583,3.833,2.287
211.9287537,14.7832016,1.7360000000000007,8.516
291.1989682,14.8655961,2.138,7.032
174.0209611,15.036486,2.3500000000000005,7.579
315.9314507,15.1985032,1.6860000000000008,7.835
290.9896381,15.2504951,2.1050000000000004,6.273
295.5665959,15.4145199,1.5069999999999997,8.694
292.1093041,15.5221048,1.8670000000000009,8.52
80.7370002,15.6653954,2.6029999999999998,6.237
292.1366143,15.8922486,1.8660000000000005,7.546
293.7129584,15.9257799,1.7079999999999984,8.739
